BBID,BTID,BLID,species,length_mm,caste,pass,replicate,lat,lon,locality,elevation,trapStartDay,trapStartMonth,trapEndDay,trapEndMonth,trapDeployedHours,Canola2015_Adjacent,Canola2014_100m,Cereals2014_100m,Pulses2014_100m,PastureForageCrop2014_100m,NativeGrassland2014_100m,Water2014_100m,Urban2014_100m,Shrubland2014_100m,Forest2014_100m,Wetland2014_100m,Canola2014_250m,Cereals2014_250m,Pulses2014_250m,PastureForageCrop2014_250m,NativeGrassland2014_250m,Water2014_250m,Urban2014_250m,Shrubland2014_250m,Forest2014_250m,Wetland2014_250m,Canola2014_500m,Cereals2014_500m,Pulses2014_500m,PastureForageCrop2014_500m,NativeGrassland2014_500m,Water2014_500m,Urban2014_500m,Shrubland2014_500m,Forest2014_500m,Wetland2014_500m
1121493,11395-4-A-2015,11395,borealis,18,queen,4,A,50.5943,-114.1865,"Range Rd 22, Longview",1202,16,7,29,7,312.4166667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1121497,11395-4-A-2015,11395,borealis,16,worker,4,A,50.5943,-114.1865,"Range Rd 22, Longview",1202,16,7,29,7,312.4166667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1121494,11395-4-A-2015,11395,borealis,15,worker,4,A,50.5943,-114.1865,"Range Rd 22, Longview",1202,16,7,29,7,312.4166667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1121498,11395-4-A-2015,11395,borealis,17,queen,4,A,50.5943,-114.1865,"Range Rd 22, Longview",1202,16,7,29,7,312.4166667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1121202,11395-4-A-2015,11395,borealis,20,queen,4,A,50.5943,-114.1865,"Range Rd 22, Longview",1202,16,7,29,7,312.4166667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1121495,11395-4-A-2015,11395,borealis,16,worker,4,A,50.5943,-114.1865,"Range Rd 22, Longview",1202,16,7,29,7,312.4166667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1121499,11395-4-A-2015,11395,borealis,13,worker,4,A,50.5943,-114.1865,"Range Rd 22, Longview",1202,16,7,29,7,312.4166667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1121208,11395-4-A-2015,11395,borealis,16,queen,4,A,50.5943,-114.1865,"Range Rd 22, Longview",1202,16,7,29,7,312.4166667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1121492,11395-4-A-2015,11395,borealis,16,worker,4,A,50.5943,-114.1865,"Range Rd 22, Longview",1202,16,7,29,7,312.4166667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1121496,11395-4-A-2015,11395,borealis,16,worker,4,A,50.5943,-114.1865,"Range Rd 22, Longview",1202,16,7,29,7,312.4166667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1121501,11395-4-A-2015,11395,borealis,21,queen,4,A,50.5943,-114.1865,"Range Rd 22, Longview",1202,16,7,29,7,312.4166667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1122612,11395-5-B-2015,11395,borealis,23,queen,5,B,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1121840,11395-5-B-2015,11395,borealis,15,worker,5,B,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1121844,11395-5-B-2015,11395,borealis,13,worker,5,B,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1121849,11395-5-B-2015,11395,borealis,24,queen,5,B,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1122458,11395-5-B-2015,11395,borealis,23,queen,5,B,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1122462,11395-5-B-2015,11395,borealis,17,worker,5,B,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1122498,11395-5-B-2015,11395,borealis,17,worker,5,B,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1122502,11395-5-B-2015,11395,borealis,21,queen,5,B,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1122507,11395-5-B-2015,11395,borealis,16,worker,5,B,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1122511,11395-5-B-2015,11395,borealis,20,queen,5,B,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1122608,11395-5-B-2015,11395,borealis,25,queen,5,B,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1121835,11395-5-B-2015,11395,borealis,22,queen,5,B,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1122609,11395-5-B-2015,11395,borealis,24,queen,5,B,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1121837,11395-5-B-2015,11395,borealis,18,queen,5,B,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1122613,11395-5-B-2015,11395,borealis,26,queen,5,B,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1121841,11395-5-B-2015,11395,borealis,21,queen,5,B,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1121845,11395-5-B-2015,11395,borealis,15,worker,5,B,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1122459,11395-5-B-2015,11395,borealis,24,queen,5,B,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1122463,11395-5-B-2015,11395,borealis,16,worker,5,B,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1122499,11395-5-B-2015,11395,borealis,17,worker,5,B,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1122503,11395-5-B-2015,11395,borealis,15,worker,5,B,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1122508,11395-5-B-2015,11395,borealis,19,queen,5,B,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1122512,11395-5-B-2015,11395,borealis,17,queen,5,B,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1122610,11395-5-B-2015,11395,borealis,21,queen,5,B,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1121838,11395-5-B-2015,11395,borealis,21,queen,5,B,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1121842,11395-5-B-2015,11395,borealis,21,queen,5,B,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1121846,11395-5-B-2015,11395,borealis,21,queen,5,B,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1122460,11395-5-B-2015,11395,borealis,23,queen,5,B,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1122496,11395-5-B-2015,11395,borealis,23,queen,5,B,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1122500,11395-5-B-2015,11395,borealis,18,queen,5,B,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1122504,11395-5-B-2015,11395,borealis,17,worker,5,B,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1122509,11395-5-B-2015,11395,borealis,20,queen,5,B,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1122523,11395-5-B-2015,11395,borealis,16,worker,5,B,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1122606,11395-5-B-2015,11395,borealis,24,queen,5,B,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1122611,11395-5-B-2015,11395,borealis,25,queen,5,B,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1121839,11395-5-B-2015,11395,borealis,15,worker,5,B,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1121843,11395-5-B-2015,11395,borealis,12,worker,5,B,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1121848,11395-5-B-2015,11395,borealis,12,worker,5,B,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1122409,11395-5-B-2015,11395,borealis,23,queen,5,B,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1122461,11395-5-B-2015,11395,borealis,16,worker,5,B,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1122497,11395-5-B-2015,11395,borealis,22,queen,5,B,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1122501,11395-5-B-2015,11395,borealis,14,worker,5,B,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1122506,11395-5-B-2015,11395,borealis,16,worker,5,B,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1122510,11395-5-B-2015,11395,borealis,16,worker,5,B,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1122524,11395-5-B-2015,11395,borealis,17,worker,5,B,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1122607,11395-5-B-2015,11395,borealis,24,queen,5,B,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1112042,11395-5-B-2015,11395,nevadensis,25,queen,5,B,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1112045,11395-5-B-2015,11395,nevadensis,25,queen,5,B,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1122576,11395-5-C-2015,11395,borealis,24,queen,5,C,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1121921,11395-5-C-2015,11395,borealis,15,worker,5,C,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1121928,11395-5-C-2015,11395,borealis,15,worker,5,C,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1122046,11395-5-C-2015,11395,borealis,13,worker,5,C,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1121935,11395-5-C-2015,11395,borealis,20,queen,5,C,50.5943,-114.1865,"Range Rd 22, Longview",1202,29,7,11,8,312.3666667,0,0,0,0,0,899.7414747,0,2699.224424,28791.72719,0,0,0,19794.31244,0,2699.224424,15295.60507,0,8097.673273,147557.6019,4498.707374,0,0,192544.6756,0,127763.2894,24293.01982,0,17994.82949,286117.789,135860.9627,0
1121050,11794-3-A-2015,11794,borealis,25,queen,3,A,50.7323,-114.1864,5.9 km from Black Diamond,1129,9,7,16,7,167.4,0,0,0,0,0,0,0,3598.965899,27891.98572,0,0,0,0,0,0,21593.79539,0,11696.63917,156555.0166,7197.931798,0,0,6298.190323,0,0,139459.9286,0,24293.01982,562338.4217,45886.81521,7197.931798
