year,day,site,block,nutrient,geno,biomass,count
2013,10,A,8,Control,3,7.9074447902,20
2013,10,A,8,Control,5,9.2596307447,20
2013,10,A,8,Treatment,1,7.1504427487,22
2013,10,A,8,Treatment,3,8.3669525641,20
2013,10,A,8,Treatment,5,8.4894797873,17
2013,10,A,9,Control,1,7.7466813536,17
2013,10,A,9,Control,3,10.0631320545,18
2013,10,A,9,Control,5,9.4902701555,19
2013,10,A,9,Treatment,1,7.666314943,18
2013,10,A,9,Treatment,3,9.4807369102,20
2013,10,A,9,Treatment,5,8.827547716,19
2013,10,A,10,Control,1,10.2313943624,19
2013,10,A,10,Control,3,8.2156088007,19
2013,10,A,10,Control,5,10.7311397782,18
2013,10,A,10,Treatment,1,8.8481167774,17
2013,10,A,10,Treatment,3,9.0171839853,19
2013,10,A,10,Treatment,5,10.5521653539,19
2013,11,A,1,Control,1,7.2056619024,25
2013,11,A,1,Control,3,7.6480201039,21
2013,11,A,1,Control,5,8.993412119,22
2013,11,A,1,Treatment,1,6.7178333738,19
2013,11,A,1,Treatment,3,9.7786477533,18
2013,11,A,1,Treatment,5,9.0296811922,18
2013,11,A,2,Control,1,9.2089360334,18
2013,11,A,2,Control,3,9.1121535991,19
2013,11,A,2,Control,5,11.3310895441,19
2013,11,A,2,Treatment,1,8.2613469381,17
2013,11,A,2,Treatment,3,10.4191589774,18
2013,11,A,2,Treatment,5,11.5140796299,18
2013,11,A,3,Control,1,7.9206130921,18
2013,11,A,3,Control,3,9.573984407,20
2013,11,A,3,Control,5,11.2133637907,16
2013,11,A,3,Treatment,1,7.6974549827,20
2013,11,A,3,Treatment,3,8.6454537626,24
2013,11,A,3,Treatment,5,10.0896420934,22
2013,11,A,4,Control,1,5.6313616192,18
2013,11,A,4,Control,3,8.6468396287,21
2013,11,A,4,Control,5,10.4083473829,19
2013,11,A,4,Treatment,1,5.5865652134,18
2013,11,A,4,Treatment,3,7.4247708473,17
2013,11,A,4,Treatment,5,9.4874192951,19
2013,11,A,5,Control,1,6.9221509553,19
2013,11,A,5,Control,3,8.2106095718,18
2013,11,A,5,Control,5,8.8628402139,22
2013,11,A,5,Treatment,1,7.374237281,16
2013,11,A,5,Treatment,3,9.5843971063,19
2013,11,A,5,Treatment,5,8.5012093327,21
2013,11,A,6,Control,1,8.8914173353,16
2013,11,A,6,Control,3,7.8732600063,16
2013,11,A,6,Control,5,9.0941777056,22
2013,11,A,6,Treatment,1,5.9748003914,20
2013,11,A,6,Treatment,3,8.6463427115,22
2013,11,A,6,Treatment,5,7.4774173057,18
2013,11,A,7,Control,1,5.3936634148,21
2013,11,A,7,Control,3,7.7541388951,21
2013,11,A,7,Control,5,9.6482122555,20
2013,11,A,7,Treatment,1,7.4959307126,16
2013,11,A,7,Treatment,3,9.7058364788,18
2013,11,A,7,Treatment,5,7.5063677012,20
2013,11,A,8,Control,1,6.1414273128,21
2013,11,A,8,Control,3,9.5959363883,17
2013,11,A,8,Control,5,9.205077494,18
2013,11,A,8,Treatment,1,7.1364354266,17
2013,11,A,8,Treatment,3,9.5066327932,16
2013,11,A,8,Treatment,5,8.7877968051,21
2013,11,A,9,Control,1,7.8731929801,20
2013,11,A,9,Control,3,10.7992385566,19
2013,11,A,9,Control,5,11.5082265784,18
2013,11,A,9,Treatment,1,6.4549973661,21
2013,11,A,9,Treatment,3,8.2740750853,15
2013,11,A,9,Treatment,5,9.0090607334,20
2013,11,A,10,Control,1,7.738907788,17
2013,11,A,10,Control,3,7.8772183969,19
2013,11,A,10,Control,5,10.72255167,17
2013,11,A,10,Treatment,1,7.8020052163,21
2013,11,A,10,Treatment,3,7.0747153343,18
2013,11,A,10,Treatment,5,9.8662045196,19
2013,12,A,1,Control,1,7.3506531515,18
2013,12,A,1,Control,3,8.0458481332,15
2013,12,A,1,Control,5,9.5857008117,18
2013,12,A,1,Treatment,1,7.7241693431,18
2013,12,A,1,Treatment,3,7.4176031195,19
2013,12,A,1,Treatment,5,9.5029800266,20
2013,12,A,2,Control,1,8.5330005426,20
2013,12,A,2,Control,3,8.420901974,17
2013,12,A,2,Control,5,10.4382664172,21
2013,12,A,2,Treatment,1,9.1173073238,19
2013,12,A,2,Treatment,3,10.2428279193,18
2013,12,A,2,Treatment,5,10.1833500746,19
2013,12,A,3,Control,1,6.8331750571,20
2013,12,A,3,Control,3,10.1403253362,18
2013,12,A,3,Control,5,8.1279372554,17
2013,12,A,3,Treatment,1,6.2748284542,18
2013,12,A,3,Treatment,3,9.8418842259,21
2013,12,A,3,Treatment,5,9.7922941659,20
2013,12,A,4,Control,1,7.0198180033,18
2013,12,A,4,Control,3,7.97395143,18
2013,12,A,4,Control,5,7.9800929361,22
2013,12,A,4,Treatment,1,6.1955384836,18
2013,12,A,4,Treatment,3,7.5752270873,17
2013,12,A,4,Treatment,5,9.7132178547,19
2013,12,A,5,Control,1,7.6496595518,16
2013,12,A,5,Control,3,8.2946838088,18
2013,12,A,5,Control,5,8.9652791947,21
2013,12,A,5,Treatment,1,7.2251044439,18
2013,12,A,5,Treatment,3,7.1601370012,19
2013,12,A,5,Treatment,5,10.5683680479,18
2013,12,A,6,Control,1,7.0508163089,16
2013,12,A,6,Control,3,8.4737278656,18
2013,12,A,6,Control,5,6.2928049091,21
2013,12,A,6,Treatment,1,5.5331200277,17
2013,12,A,6,Treatment,3,8.052329093,21
2013,12,A,6,Treatment,5,8.1397915062,20
2013,12,A,7,Control,1,7.4044486616,20
2013,12,A,7,Control,3,5.6279191096,19
2013,12,A,7,Control,5,9.1011497638,19
2013,12,A,7,Treatment,1,5.5123506369,18
2013,12,A,7,Treatment,3,7.6150050952,19
2013,12,A,7,Treatment,5,7.1933366998,20
2013,12,A,8,Control,1,9.0361524253,23
2013,12,A,8,Control,3,8.5739915912,19
2013,12,A,8,Control,5,10.0170957841,18
2013,12,A,8,Treatment,1,9.3314267738,18
2013,12,A,8,Treatment,3,8.219505574,18
2013,12,A,8,Treatment,5,8.5540278346,17
2013,12,A,9,Control,1,7.3457282688,20
2013,12,A,9,Control,3,8.637417316,21
2013,12,A,9,Control,5,8.8381734121,22
2013,12,A,9,Treatment,1,7.9952782853,18
2013,12,A,9,Treatment,3,10.8508489425,16
2013,12,A,9,Treatment,5,9.3361383583,16
2013,12,A,10,Control,1,8.0970135266,18
2013,12,A,10,Control,3,9.3591908029,22
2013,12,A,10,Control,5,9.3461642348,16
2013,12,A,10,Treatment,1,9.2838660356,19
2013,12,A,10,Treatment,3,8.8808154142,18
2013,12,A,10,Treatment,5,10.030141204,18
2013,13,A,1,Control,1,6.147257691,20
2013,13,A,1,Control,3,10.3920601329,17
2013,13,A,1,Control,5,8.936190064,19
2013,13,A,1,Treatment,1,8.5518165287,17
2013,13,A,1,Treatment,3,9.0249974194,20
2013,13,A,1,Treatment,5,9.6695358351,17
2013,13,A,2,Control,1,9.4991994915,14
2013,13,A,2,Control,3,10.1595026947,21
2013,13,A,2,Control,5,10.3133250005,19
2013,13,A,2,Treatment,1,9.0756226701,16
2013,13,A,2,Treatment,3,9.7022446804,17
2013,13,A,2,Treatment,5,9.7041627076,21
2013,13,A,3,Control,1,8.0868419372,18
2013,13,A,3,Control,3,10.6871419914,19
2013,13,A,3,Control,5,12.0401575915,17
2013,13,A,3,Treatment,1,6.6905870665,17
2013,13,A,3,Treatment,3,10.6853730619,16
2013,13,A,3,Treatment,5,9.9459016121,18
2013,13,A,4,Control,1,5.6910929229,19
2013,13,A,4,Control,3,9.0775047965,21
2013,13,A,4,Control,5,8.3437422395,21
2013,13,A,4,Treatment,1,8.1988519011,21
2013,13,A,4,Treatment,3,8.6805513499,18
2013,13,A,4,Treatment,5,9.8342151222,19
2013,13,A,5,Control,1,6.4347169606,17
2013,13,A,5,Control,3,9.7454985548,19
2013,13,A,5,Control,5,9.2457401675,20
2013,13,A,5,Treatment,1,9.5709001287,17
2013,13,A,5,Treatment,3,9.6242917335,17
2013,13,A,5,Treatment,5,8.8573657959,20
2013,13,A,6,Control,1,6.7869058259,20
2013,13,A,6,Control,3,8.086857122,21
2013,13,A,6,Control,5,7.7282110176,22
2013,13,A,6,Treatment,1,6.2886355275,17
2013,13,A,6,Treatment,3,8.9401013629,19
2013,13,A,6,Treatment,5,9.6053035569,16
2013,13,A,7,Control,1,7.0632852368,21
2013,13,A,7,Control,3,7.9178487498,20
2013,13,A,7,Control,5,9.4158942319,17
2013,13,A,7,Treatment,1,6.0313181617,18
2013,13,A,7,Treatment,3,8.4092396734,19
2013,13,A,7,Treatment,5,7.3017763418,16
2013,13,A,8,Control,1,5.7698531795,19
2013,13,A,8,Control,3,7.6967914696,22
2013,13,A,8,Control,5,10.0720217405,21
2013,13,A,8,Treatment,1,9.0008309159,15
2013,13,A,8,Treatment,3,7.5496948667,18
2013,13,A,8,Treatment,5,9.1676566164,14
2013,13,A,9,Control,1,8.0481161376,21
2013,13,A,9,Control,3,10.0688130591,16
2013,13,A,9,Control,5,11.2231775105,15
2013,13,A,9,Treatment,1,7.828759412,22
2013,13,A,9,Treatment,3,9.235958683,22
2013,13,A,9,Treatment,5,9.0814163369,22
2013,13,A,10,Control,1,9.3400129898,20
2013,13,A,10,Control,3,9.036128719,18
2013,13,A,10,Control,5,10.6352011066,19
2013,13,A,10,Treatment,1,9.0939071092,21
2013,13,A,10,Treatment,3,11.1164229002,19
2013,13,A,10,Treatment,5,8.6691299889,20
2013,14,A,1,Control,1,5.9282716806,19
2013,14,A,1,Control,3,8.506336575,18
2013,14,A,1,Control,5,9.7870869274,17
2013,14,A,1,Treatment,1,9.4694599788,18
2013,14,A,1,Treatment,3,8.6287230705,17
2013,14,A,1,Treatment,5,10.4741048643,18
2013,14,A,2,Control,1,8.1388006142,15
2013,14,A,2,Control,3,9.5251003498,19
2013,14,A,2,Control,5,10.0192857245,20
2013,14,A,2,Treatment,1,9.0425006167,18
2013,14,A,2,Treatment,3,9.8161712132,19
2013,14,A,2,Treatment,5,10.3120481323,20
2013,14,A,3,Control,1,7.4446080435,23
2013,14,A,3,Control,3,9.1206809375,19
2013,14,A,3,Control,5,8.3694371213,20
2013,14,A,3,Treatment,1,9.3979478924,18
2013,14,A,3,Treatment,3,7.5619846751,19
2013,14,A,3,Treatment,5,9.406908494,18
2013,14,A,4,Control,1,6.927449936,22
2013,14,A,4,Control,3,7.6451850508,16
2013,14,A,4,Control,5,7.2804545404,19
2013,14,A,4,Treatment,1,7.8648217937,20
2013,14,A,4,Treatment,3,8.7539162625,20
2013,14,A,4,Treatment,5,7.3997213911,20
2013,14,A,5,Control,1,6.7270090782,19
2013,14,A,5,Control,3,10.3109780442,20
2013,14,A,5,Control,5,9.9000585127,21
2013,14,A,5,Treatment,1,7.3656064634,16
2013,14,A,5,Treatment,3,8.082203482,17
2013,14,A,5,Treatment,5,8.5318471752,20
2013,14,A,6,Control,1,4.9133978446,23
2013,14,A,6,Control,3,7.9350879953,18
2013,14,A,6,Control,5,9.8995764945,19
2013,14,A,6,Treatment,1,8.6606595693,19
2013,14,A,6,Treatment,3,8.3926628402,21
2013,14,A,6,Treatment,5,9.6966178818,20
2013,14,A,7,Control,1,8.7051538069,20
2013,14,A,7,Control,3,9.1176891388,21
2013,14,A,7,Control,5,8.1764949186,15
2013,14,A,7,Treatment,1,7.1624171133,18
2013,14,A,7,Treatment,3,8.0640876976,21
2013,14,A,7,Treatment,5,8.6503036626,19
2013,14,A,8,Control,1,7.7340925165,18
2013,14,A,8,Control,3,8.3479697808,17
2013,14,A,8,Control,5,10.752930948,19
2013,14,A,8,Treatment,1,7.2345264768,17
2013,14,A,8,Treatment,3,9.2214037967,17
2013,14,A,8,Treatment,5,10.2237871343,21
2013,14,A,9,Control,1,7.5985811446,20
2013,14,A,9,Control,3,7.5245482991,17
2013,14,A,9,Control,5,9.8092949764,18
2013,14,A,9,Treatment,1,8.5873851474,19
2013,14,A,9,Treatment,3,8.0290688966,20
2013,14,A,9,Treatment,5,8.8158990968,19
2013,14,A,10,Control,1,7.4217789269,21
2013,14,A,10,Control,3,10.4147731092,20
2013,14,A,10,Control,5,12.3441832606,15
2013,14,A,10,Treatment,1,9.2346084596,18
2013,14,A,10,Treatment,3,10.0189320946,21
2013,14,A,10,Treatment,5,10.3306546066,17
2013,15,A,1,Control,1,6.6252954373,18
2013,15,A,1,Control,3,9.806472386,18
2013,15,A,1,Control,5,10.3066375692,20
2013,15,A,1,Treatment,1,6.8002550063,23
2013,15,A,1,Treatment,3,8.7171629102,21
2013,15,A,1,Treatment,5,10.2653545997,19
2013,15,A,2,Control,1,9.6567024865,18
2013,15,A,2,Control,3,10.1931451838,17
2013,15,A,2,Control,5,10.0989031393,23
2013,15,A,2,Treatment,1,8.3723083534,22
2013,15,A,2,Treatment,3,11.812624957,16
2013,15,A,2,Treatment,5,11.1358498844,19
2013,15,A,3,Control,1,7.4739013402,18
2013,15,A,3,Control,3,7.8899553369,19
2013,15,A,3,Control,5,9.4987683023,16
2013,15,A,3,Treatment,1,7.5807257721,20
2013,15,A,3,Treatment,3,9.5082768025,16
2013,15,A,3,Treatment,5,9.6546147554,18
2013,15,A,4,Control,1,6.3293945976,17
2013,15,A,4,Control,3,6.8777228497,15
2013,15,A,4,Control,5,8.4608068713,20
2013,15,A,4,Treatment,1,7.3102526163,18
2013,15,A,4,Treatment,3,7.8128012636,21
2013,15,A,4,Treatment,5,9.1067617989,20
2013,15,A,5,Control,1,8.2364685644,20
2013,15,A,5,Control,3,8.2147636031,20
2013,15,A,5,Control,5,10.4826078283,20
2013,15,A,5,Treatment,1,9.3636444635,18
2013,15,A,5,Treatment,3,9.4683846132,18
2013,15,A,5,Treatment,5,8.8957052084,19
2013,15,A,6,Control,1,8.346495142,17
2013,15,A,6,Control,3,8.1062648563,20
2013,15,A,6,Control,5,8.5248498631,18
2013,15,A,6,Treatment,1,7.034641413,19
2013,15,A,6,Treatment,3,8.0901882904,17
2013,15,A,6,Treatment,5,8.0032330126,16
2013,15,A,7,Control,1,6.4841852287,18
2013,15,A,7,Control,3,6.3558771411,19
2013,15,A,7,Control,5,10.1651755472,18
2013,15,A,7,Treatment,1,6.3934417522,19
2013,15,A,7,Treatment,3,6.2346166619,20
2013,15,A,7,Treatment,5,10.5698267701,17
2013,15,A,8,Control,1,6.1191280913,19
2013,15,A,8,Control,3,7.5382166657,20
2013,15,A,8,Control,5,7.9474019313,19
2013,15,A,8,Treatment,1,7.8495117086,19
2013,15,A,8,Treatment,3,9.6672965021,18
2013,15,A,8,Treatment,5,9.7033740925,19
2013,15,A,9,Control,1,7.5139754657,16
2013,15,A,9,Control,3,8.8077307998,15
2013,15,A,9,Control,5,9.098934665,19
2013,15,A,9,Treatment,1,7.5055219361,16
2013,15,A,9,Treatment,3,10.4064033095,18
2013,15,A,9,Treatment,5,10.4579368928,20
2013,15,A,10,Control,1,9.3628266284,21
2013,15,A,10,Control,3,11.4690377818,19
2013,15,A,10,Control,5,9.1308306046,16
2013,15,A,10,Treatment,1,9.0375346113,17
2013,15,A,10,Treatment,3,10.0081302197,17
2013,15,A,10,Treatment,5,11.1646440257,20
2013,16,A,1,Control,1,6.8596725605,19
2013,16,A,1,Control,3,9.2647764568,15
2013,16,A,1,Control,5,9.1889546456,22
2013,16,A,1,Treatment,1,9.3145010273,21
2013,16,A,1,Treatment,3,9.1293158166,22
2013,16,A,1,Treatment,5,11.0258833111,23
2013,16,A,2,Control,1,11.3752582517,18
2013,16,A,2,Control,3,8.899412918,17
2013,16,A,2,Control,5,9.5585429432,20
2013,16,A,2,Treatment,1,9.1180493167,20
2013,16,A,2,Treatment,3,10.8860031562,23
2013,16,A,2,Treatment,5,10.2956396366,22
2013,16,A,3,Control,1,11.6588802716,20
2013,16,A,3,Control,3,10.8588433727,20
2013,16,A,3,Control,5,11.2169057117,19
2013,16,A,3,Treatment,1,8.58608109,20
2013,16,A,3,Treatment,3,8.4128470473,16
2013,16,A,3,Treatment,5,9.7025391509,20
2013,16,A,4,Control,1,9.2254068096,18
2013,16,A,4,Control,3,8.4978543835,19
2013,16,A,4,Control,5,8.9815823412,18
2013,16,A,4,Treatment,1,8.3381074513,19
2013,16,A,4,Treatment,3,7.5895336915,20
2013,16,A,4,Treatment,5,8.7742072512,19
2013,16,A,5,Control,1,6.5252690333,18
2013,16,A,5,Control,3,9.7117761101,21
2013,16,A,5,Control,5,9.9883706477,20
2013,16,A,5,Treatment,1,8.2715691171,15
2013,16,A,5,Treatment,3,9.3357090115,18
2013,16,A,5,Treatment,5,9.3876844662,19
2013,16,A,6,Control,1,7.2807231391,18
2013,16,A,6,Control,3,7.4592860709,18
2013,16,A,6,Control,5,7.1736993883,19
2013,16,A,6,Treatment,1,7.035574672,19
2013,16,A,6,Treatment,3,10.3126386806,17
2013,16,A,6,Treatment,5,9.6288075424,20
2013,16,A,7,Control,1,6.6257032828,20
2013,16,A,7,Control,3,6.5334349279,23
2013,16,A,7,Control,5,9.728532159,18
2013,16,A,7,Treatment,1,8.26930479,18
2013,16,A,7,Treatment,3,10.7723216689,21
2013,16,A,7,Treatment,5,7.7831964981,21
2013,16,A,8,Control,1,6.8043424545,18
2013,16,A,8,Control,3,7.7437129695,16
2013,16,A,8,Control,5,9.9507627594,17
2013,16,A,8,Treatment,1,8.4306786405,15
2013,16,A,8,Treatment,3,9.6015643988,19
2013,16,A,8,Treatment,5,9.2095406718,18
2013,16,A,9,Control,1,7.796409537,19
2013,16,A,9,Control,3,9.5847630995,20
2013,16,A,9,Control,5,8.5578002687,20
2013,16,A,9,Treatment,1,7.3832449108,20
2013,16,A,9,Treatment,3,8.387332596,20
2013,16,A,9,Treatment,5,11.2651168117,17
2013,16,A,10,Control,1,8.3343818399,19
2013,16,A,10,Control,3,10.8265066947,18
2013,16,A,10,Control,5,9.2525643692,23
2013,16,A,10,Treatment,1,9.773827979,21
2013,16,A,10,Treatment,3,10.1582811763,19
2013,16,A,10,Treatment,5,9.1570917394,20
2013,17,A,1,Control,1,8.6463996963,20
2013,17,A,1,Control,3,8.6977147383,19
2013,17,A,1,Control,5,9.271758777,18
2013,17,A,1,Treatment,1,8.4003860103,14
2013,17,A,1,Treatment,3,10.2371456085,20
2013,17,A,1,Treatment,5,8.287658538,19
2013,17,A,2,Control,1,8.3652672819,17
2013,17,A,2,Control,3,12.7067808297,17
2013,17,A,2,Control,5,11.0856167326,17
2013,17,A,2,Treatment,1,10.617187943,17
2013,17,A,2,Treatment,3,10.0982911131,20
2013,17,A,2,Treatment,5,10.5897888013,22
2013,17,A,3,Control,1,9.3069353921,18
2013,17,A,3,Control,3,10.3187431944,21
2013,17,A,3,Control,5,10.5675436087,17
2013,17,A,3,Treatment,1,7.9606327567,17
2013,17,A,3,Treatment,3,11.2638931257,18
2013,17,A,3,Treatment,5,10.9812605234,20
2013,17,A,4,Control,1,8.1428866758,12
2013,17,A,4,Control,3,7.6027428715,15
2013,17,A,4,Control,5,8.8339704056,16
2013,17,A,4,Treatment,1,7.1862457143,20
2013,17,A,4,Treatment,3,9.511774554,14
2013,17,A,4,Treatment,5,10.601099668,18
2013,17,A,5,Control,1,7.9348105281,19
2013,17,A,5,Control,3,9.8073221651,20
2013,17,A,5,Control,5,8.6067797601,21
2013,17,A,5,Treatment,1,8.3155735765,20
2013,17,A,5,Treatment,3,10.5239804471,19
2013,17,A,5,Treatment,5,8.8826556114,22
2013,17,A,6,Control,1,7.6138189948,17
2013,17,A,6,Control,3,7.8077199301,15
2013,17,A,6,Control,5,8.4460160483,18
2013,17,A,6,Treatment,1,8.0330394761,21
2013,17,A,6,Treatment,3,8.9847577221,18
2013,17,A,6,Treatment,5,9.1922553582,18
2013,17,A,7,Control,1,6.1735127876,17
2013,17,A,7,Control,3,7.854418092,19
2013,17,A,7,Control,5,9.0485767254,20
2013,17,A,7,Treatment,1,7.8535035118,21
2013,17,A,7,Treatment,3,9.7820505066,19
2013,17,A,7,Treatment,5,7.0798523492,20
2013,17,A,8,Control,1,7.3271750347,20
2013,17,A,8,Control,3,8.5281547601,17
2013,17,A,8,Control,5,9.29587439,19
2013,17,A,8,Treatment,1,9.8947666299,17
2013,17,A,8,Treatment,3,9.4181736246,23
2013,17,A,8,Treatment,5,9.2822867329,22
2013,17,A,9,Control,1,9.9244994525,16
2013,17,A,9,Control,3,8.7624248937,18
2013,17,A,9,Control,5,8.611490163,20
2013,17,A,9,Treatment,1,7.7069901775,19
2013,17,A,9,Treatment,3,10.8497233722,18
2013,17,A,9,Treatment,5,9.7995166255,18
2013,17,A,10,Control,1,8.4634398287,18
2013,17,A,10,Control,3,8.9612265847,16
2013,17,A,10,Control,5,10.1783579649,20
2013,17,A,10,Treatment,1,8.8725148619,18
2013,17,A,10,Treatment,3,9.5242364318,20
2013,17,A,10,Treatment,5,10.9117067972,19
2013,18,A,1,Control,1,7.8793160412,16
2013,18,A,1,Control,3,10.9714738846,19
2013,18,A,1,Control,5,9.3280324663,20
2013,18,A,1,Treatment,1,8.1822286466,19
2013,18,A,1,Treatment,3,8.645941836,21
2013,18,A,1,Treatment,5,9.8289885251,22
2013,18,A,2,Control,1,7.8235244578,18
2013,18,A,2,Control,3,10.8310828491,18
2013,18,A,2,Control,5,10.2381421179,18
2013,18,A,2,Treatment,1,11.2913185979,21
2013,18,A,2,Treatment,3,10.0905061239,17
2013,18,A,2,Treatment,5,11.6901159516,18
2013,18,A,3,Control,1,10.1458775118,17
2013,18,A,3,Control,3,10.4769986646,20
2013,18,A,3,Control,5,10.2644748919,18
2013,18,A,3,Treatment,1,8.4157676964,16
2013,18,A,3,Treatment,3,10.2422124031,18
2013,18,A,3,Treatment,5,11.5895800638,18
2013,18,A,4,Control,1,7.4157606249,14
2013,18,A,4,Control,3,8.1176684921,17
2013,18,A,4,Control,5,10.0121634866,19
2013,18,A,4,Treatment,1,7.0661401096,18
2013,18,A,4,Treatment,3,9.0499042958,18
2013,18,A,4,Treatment,5,9.7740170829,21
2013,18,A,5,Control,1,10.2869454428,16
2013,18,A,5,Control,3,10.0843207694,22
2013,18,A,5,Control,5,11.2457941948,19
2013,18,A,5,Treatment,1,6.9934621922,18
2013,18,A,5,Treatment,3,8.784684288,20
2013,18,A,5,Treatment,5,9.3907557193,17
2013,18,A,6,Control,1,7.4699389758,19
2013,18,A,6,Control,3,8.3678257132,20
2013,18,A,6,Control,5,9.3346576623,21
2013,18,A,6,Treatment,1,9.5584249973,17
2013,18,A,6,Treatment,3,10.6863738228,17
2013,18,A,6,Treatment,5,8.8385901513,21
2013,18,A,7,Control,1,7.7621370053,19
2013,18,A,7,Control,3,7.5374129917,19
2013,18,A,7,Control,5,11.15520825,19
2013,18,A,7,Treatment,1,8.6624183626,18
2013,18,A,7,Treatment,3,9.2779257822,22
2013,18,A,7,Treatment,5,8.8811281502,17
2013,18,A,8,Control,1,7.8034164124,22
2013,18,A,8,Control,3,9.0373600506,20
2013,18,A,8,Control,5,10.0827624616,21
2013,18,A,8,Treatment,1,9.5739169406,18
2013,18,A,8,Treatment,3,8.6685413836,14
2013,18,A,8,Treatment,5,10.460219776,19
2013,18,A,9,Control,1,9.1750774738,16
2013,18,A,9,Control,3,10.8473223717,18
2013,18,A,9,Control,5,9.8142755288,19
2013,18,A,9,Treatment,1,7.1219250981,16
2013,18,A,9,Treatment,3,9.4754696417,19
2013,18,A,9,Treatment,5,9.50138475,20
2013,18,A,10,Control,1,8.4614414487,16
2013,18,A,10,Control,3,9.4347957631,18
2013,18,A,10,Control,5,10.8475576163,17
2013,18,A,10,Treatment,1,8.8495260092,16
2013,18,A,10,Treatment,3,11.0716715519,18
2013,18,A,10,Treatment,5,10.1123117717,21
2013,19,A,1,Control,1,8.2978644649,14
2013,19,A,1,Control,3,8.9921329228,20
2013,19,A,1,Control,5,9.3958569998,18
2013,19,A,1,Treatment,1,7.2317769046,21
2013,19,A,1,Treatment,3,10.9019720997,22
2013,19,A,1,Treatment,5,11.090927915,18
2013,19,A,2,Control,1,10.3430685909,18
2013,19,A,2,Control,3,11.9962775865,18
2013,19,A,2,Control,5,11.6585515382,19
2013,19,A,2,Treatment,1,9.1878367236,15
2013,19,A,2,Treatment,3,10.0230786049,17
2013,19,A,2,Treatment,5,10.210317578,20
2013,19,A,3,Control,1,8.3048261429,20
2013,19,A,3,Control,3,8.9286987996,19
2013,19,A,3,Control,5,8.9840362758,19
2013,19,A,3,Treatment,1,9.5862398851,19
2013,19,A,3,Treatment,3,8.2923388577,23
2013,19,A,3,Treatment,5,11.928477308,20
2013,19,A,4,Control,1,8.1338132365,19
2013,19,A,4,Control,3,8.5029571307,20
2013,19,A,4,Control,5,9.7403852614,21
2013,19,A,4,Treatment,1,8.6352133786,16
2013,19,A,4,Treatment,3,7.9554941203,20
2013,19,A,4,Treatment,5,9.2612011628,21
2013,19,A,5,Control,1,5.9116941243,16
2013,19,A,5,Control,3,10.1245019884,17
2013,19,A,5,Control,5,10.2040930408,15
2013,19,A,5,Treatment,1,8.048891648,17
2013,19,A,5,Treatment,3,9.6340875971,20
2013,19,A,5,Treatment,5,9.4787877685,18
2013,19,A,6,Control,1,6.4258094493,20
2013,19,A,6,Control,3,8.2286660374,17
2013,19,A,6,Control,5,9.4585391904,20
2013,19,A,6,Treatment,1,7.4920168361,18
2013,19,A,6,Treatment,3,9.8063072743,18
2013,19,A,6,Treatment,5,10.3410522974,18
2013,19,A,7,Control,1,8.3854321246,19
2013,19,A,7,Control,3,7.8150668208,18
2013,19,A,7,Control,5,10.1544438597,18
2013,19,A,7,Treatment,1,8.053362309,17
2013,19,A,7,Treatment,3,8.7272769589,17
2013,19,A,7,Treatment,5,8.4016875825,16
2013,19,A,8,Control,1,7.6713119907,22
2013,19,A,8,Control,3,7.7539318271,18
2013,19,A,8,Control,5,9.5335371874,17
2013,19,A,8,Treatment,1,8.9423584262,18
2013,19,A,8,Treatment,3,9.4534051085,18
2013,19,A,8,Treatment,5,9.011997803,20
2013,19,A,9,Control,1,9.7280027595,22
2013,19,A,9,Control,3,9.7521715218,20
2013,19,A,9,Control,5,8.2781586501,14
2013,19,A,9,Treatment,1,7.3766842854,16
2013,19,A,9,Treatment,3,10.7042377076,19
2013,19,A,9,Treatment,5,10.6378136627,20
2013,19,A,10,Control,1,7.8984768599,16
2013,19,A,10,Control,3,10.0149192162,25
2013,19,A,10,Control,5,8.087113491,20
2013,19,A,10,Treatment,1,7.6431696967,19
2013,19,A,10,Treatment,3,12.0799331283,18
2013,19,A,10,Treatment,5,11.6772795058,19
2013,20,A,1,Control,1,7.5688677598,21
2013,20,A,1,Control,3,8.6454157629,16
2013,20,A,1,Control,5,10.6045046952,19
2013,20,A,1,Treatment,1,8.8014625666,21
2013,20,A,1,Treatment,3,8.7189099802,18
2013,20,A,1,Treatment,5,10.7947329901,15
2013,20,A,2,Control,1,7.9338289364,16
2013,20,A,2,Control,3,11.526492995,18
2013,20,A,2,Control,5,10.0114137435,20
2013,20,A,2,Treatment,1,6.7433981492,15
2013,20,A,2,Treatment,3,9.6160781243,18
2013,20,A,2,Treatment,5,12.7819363441,22
2013,20,A,3,Control,1,9.1811046724,20
2013,20,A,3,Control,3,9.3145306964,18
2013,20,A,3,Control,5,10.8017212657,16
2013,20,A,3,Treatment,1,9.5742089685,17
2013,20,A,3,Treatment,3,11.1390252667,20
2013,20,A,3,Treatment,5,10.6522192946,22
2013,20,A,4,Control,1,7.2015838381,18
2013,20,A,4,Control,3,8.7064888904,16
2013,20,A,4,Control,5,8.6367782653,18
2013,20,A,4,Treatment,1,7.7037723396,19
2013,20,A,4,Treatment,3,8.6597972195,20
